0.257443243243243,0.181042942942943,0.749159459459459
0.265312012012012,0.199179279279279,0.79907957957958
0.272435135135135,0.221279279279279,0.849352252252252
0.27755975975976,0.250132432432432,0.892283483483484
0.280435435435435,0.279637237237237,0.923401801801802
0.28137957957958,0.310623123123123,0.949137237237237
0.27989009009009,0.341127027027027,0.969623423423423
0.274833933933934,0.371694894894895,0.984957957957958
0.264567267267267,0.403296096096096,0.993556156156156
0.244033333333333,0.435833333333333,0.998833333333333
0.21104984984985,0.469921921921922,0.994178978978979
0.184924624624625,0.502438438438438,0.982155255255255
0.178140540540541,0.532321621621622,0.965851351351351
0.17369009009009,0.561145645645646,0.942696396396396
0.154842342342342,0.588974774774775,0.922718918918919
0.143987387387387,0.615121621621622,0.903990990990991
0.128879279279279,0.640691891891892,0.891052852852853
0.109888588588589,0.665184684684685,0.87487027027027
0.0841324324324325,0.687266666666667,0.850243243243243
0.0346603603603603,0.706533033033033,0.819345345345345
0.00146156156156156,0.723227627627628,0.785037837837838
0.025927027027027,0.73772972972973,0.748843243243243
0.0982039039039039,0.750306306306306,0.711046246246246
0.155396696696697,0.761999099099099,0.672103003003003
0.189984684684685,0.774081981981982,0.631053153153153
0.221209009009009,0.785933033033033,0.585457957957958
0.273916216216216,0.795603603603604,0.532358558558559
0.342437237237237,0.800902102102102,0.477368468468468
0.41328948948949,0.803038138138138,0.416433333333333
0.493296396396396,0.799989189189189,0.356117117117117
0.572712912912913,0.79311021021021,0.295736636636637
0.649537237237237,0.782922522522523,0.237924624624625
0.265312012012012,0.199179279279279,0.79907957957958
0.270173573573574,0.213033633633634,0.83291051051051
0.275048648648649,0.233858858858859,0.870438738738739
0.278809009009009,0.259882582582583,0.903588588588589
0.280924024024024,0.288160660660661,0.931064564564565
0.281203903903904,0.317594594594595,0.954273873873874
0.279211411411411,0.34664054054054,0.972806606606607
0.273415315315315,0.377356156156156,0.987067267267267
0.262576276276276,0.407737537537538,0.994398498498499
0.240021621621622,0.440351351351351,0.999316216216216
0.206311711711712,0.474588288288288,0.992503903903904
0.184046546546547,0.505205405405405,0.980838138138138
0.177787987987988,0.535024924924925,0.964006306306306
0.172464864864865,0.563698198198198,0.940705405405405
0.153310810810811,0.591425225225225,0.920881081081081
0.14311951951952,0.617418918918919,0.902561561561562
0.127097297297297,0.642989189189189,0.889881081081081
0.108122222222222,0.667318618618619,0.873001801801802
0.0807630630630631,0.689155555555556,0.84763963963964
0.0296666666666667,0.708166666666667,0.816333333333333
0.000951051051051047,0.724657057057057,0.781821621621622
0.0318489489489489,0.738954954954955,0.745473873873874
0.104426126126126,0.751378378378378,0.707556756756757
0.159327627627628,0.763071171171171,0.66852942942943
0.192515915915916,0.775205105105105,0.627090990990991
0.2246,0.786948648648649,0.581062162162162
0.276826126126126,0.795935435435435,0.529959159159159
0.345602402402402,0.801080780780781,0.474688288288288
0.41670990990991,0.803012612612613,0.4136
0.496997597597598,0.799759459459459,0.353411411411411
